Estado,Cidade,Data,Preço Gasolina (R$/L),Preço Etanol (R$/L),Ano,Inflação (%),PIB per Capita,Taxa de Desemprego,Média de Preços Históricos
RJ,Rio de Janeiro,2021-02-03,4.292163987372881,4.300031441098488,2021,1.065125234660167,30173.103478040983,6.606768540260295,5.165767664002666
RJ,Canoas,2021-02-04,4.70983530178177,3.0689696061906497,2021,1.773353661465789,24699.433344771373,7.425956443664319,4.97767611139248
RJ,Salvador,2021-02-05,5.372901379294473,3.344629729028186,2021,1.378089896717881,20155.876936719378,12.512583998701794,5.240971081782574
BA,Feira de Santana,2021-02-06,5.898903924035935,3.5943085010853877,2021,1.337970927760531,46439.21075422506,10.567598223256063,5.024965754572472
SP,São Paulo,2021-02-07,5.157823054897822,4.311302426674441,2021,2.998123342736574,20232.527680729865,12.85665584004355,5.781469672042272
MG,Porto Alegre,2021-02-08,4.439020011391252,4.230178017185846,2021,3.2843232495377137,45899.30742450621,8.606180917134058,4.093748634999577
MG,Belo Horizonte,2021-02-09,5.241647026262836,3.5764991817690808,2021,3.5159371592168456,23442.802536217652,5.663780408365095,5.285712219290211
BA,Salvador,2021-02-10,4.173579925364159,3.8372618578120363,2021,1.7374635417481628,36730.15014816177,8.80494903281391,4.313924820159102
SP,Canoas,2021-02-11,5.628914009563108,4.30900621443192,2021,2.76685472771775,41099.543057638104,9.465814334579253,5.145817106403759
SP,Salvador,2021-02-12,5.4723933835637295,3.792683421699335,2021,2.2018807752712632,43735.511295636476,13.791864280311021,4.211177398787379
SP,São Paulo,2021-02-13,5.084784339910131,4.717664338501596,2021,3.6366426565327328,38491.52307427222,5.0680157740198,5.181202661225052
BA,Uberlândia,2021-02-14,5.019323260647265,4.745819457012457,2021,2.0329919080497905,30442.05414924643,8.287287419033484,4.50140639376057
SP,Salvador,2021-02-15,5.175354789814815,3.0432577076604765,2021,1.004128017939987,34645.36826555622,11.790275183173652,4.0085423219348515
RJ,Salvador,2021-02-16,5.252491509905841,3.005248136159226,2021,1.8622349472452493,30842.80031449579,6.339773668329768,5.30697321051187
MG,Canoas,2021-02-17,4.054000621486696,4.569916497142593,2021,2.595974174064049,34996.45424196389,12.47860210749014,4.718829190126038
RJ,Feira de Santana,2021-02-18,4.154114431779414,3.8957824906293057,2021,4.978464012430542,48367.48816509107,6.927078677676764,4.523298117378227
RJ,Salvador,2021-02-19,4.2020066687407756,4.666587420035404,2021,2.0812935528557275,20084.64065094896,9.966380327982522,4.457609192259521
BA,Salvador,2021-02-20,4.241077031720598,3.4341500493920583,2021,2.8921745062596806,26163.33974674561,7.9535008036096375,4.737874781871385
RJ,São Paulo,2021-02-21,5.276106978258862,3.958641653319617,2021,3.052698640373563,42799.5704395566,5.719971631620781,5.454531883584404
BA,Niterói,2021-02-22,5.735895911775534,3.7945070764580278,2021,1.261940241304318,20018.253054331875,5.592486016274455,4.517333218801843
BA,Salvador,2021-02-23,4.535369692919238,4.987703708508816,2021,3.472655385728165,21776.7749168369,13.173527523455778,4.9675343320446546
RS,Porto Alegre,2021-02-24,5.74299999828259,4.217166281794558,2021,4.273769977452808,37583.49876318284,12.729262789003347,4.940533297885425
MG,Feira de Santana,2021-02-25,5.716038551322113,4.216673152298263,2021,1.612897572494775,37724.60540738942,5.134673180238897,5.868861491496854
RJ,Porto Alegre,2021-02-26,4.069088790857631,4.389942752254509,2021,2.836440811287323,38669.29671825265,6.050549758507651,5.292377451967102
RS,Rio de Janeiro,2021-02-27,4.959094367390426,3.059013937364057,2021,4.458895859269778,43580.628287631494,12.238527870156629,5.906806137695566
MG,Uberlândia,2021-02-28,5.758707404737486,4.032876750365193,2021,3.6256029468607585,31082.63661152275,5.073859605815768,4.530831237860227
RS,Uberlândia,2021-03-01,4.427534581819705,4.3568100912390175,2021,2.6935118170410153,32489.996430213425,9.012989971311463,4.331917930681335
SP,São Paulo,2021-03-02,4.227004082181907,4.349868317990083,2021,2.6402235288343086,24129.52729610566,14.954421276751983,5.183280834994053
RJ,Canoas,2021-03-03,5.327150606270961,4.018500160410129,2021,3.693413736960059,33608.208058465796,11.008873671273893,4.968633001825859
MG,Canoas,2021-03-04,4.883006452899922,4.281961550567864,2021,2.6404150751729234,27108.589481415962,14.922662334244825,4.580932021937577
MG,Porto Alegre,2021-03-05,4.726405192000989,3.7436176880575154,2021,2.529603189424874,47753.24836890624,7.026364536968892,5.308944926912794
MG,Belo Horizonte,2021-03-06,4.126644289324328,3.6869481422513006,2021,4.790476219985552,35223.666726581134,8.070963578366415,4.577399293225485
RJ,Salvador,2021-03-07,4.804817882610018,4.1209429002444615,2021,4.511742848691993,49738.17163923122,13.45249510659125,5.5122200672241695
RS,Uberlândia,2021-03-08,5.237533135213404,4.697675314952863,2021,2.3630940934406652,42832.09567969958,8.724169618625542,4.282520662419839
RJ,Campinas,2021-03-09,5.861814669930143,4.55962526228309,2021,4.818278701327922,42561.31407786567,9.881560267854958,5.14859811492861
RJ,Belo Horizonte,2021-03-10,4.021547248980982,3.3983308403431423,2021,1.2737740512302418,34979.29155198218,11.863023133810994,5.237586613532729
BA,Belo Horizonte,2021-03-11,5.055494595224498,3.412418949706729,2021,4.361989376520581,41135.17256822944,8.328292198041652,4.7495694291902275
BA,Belo Horizonte,2021-03-12,4.4505852526616,3.0084917620945033,2021,2.1968790067655655,25863.69874478055,9.685382903058397,4.245774503632129
RS,Uberlândia,2021-03-13,5.766059752278964,3.816237530025954,2021,4.252289778758219,25525.04271427269,6.361676589596077,4.904315578737703
RS,Uberlândia,2021-03-14,5.567803166361088,4.014515412013744,2021,3.6632862303630946,39105.16605390934,5.758255330483182,4.103604057507379
RS,Niterói,2021-03-15,5.481105292722615,4.420680474972923,2021,2.6352949445752203,49134.55332745393,11.841161005268983,4.916149152643877
RJ,Campinas,2021-03-16,4.72212830497543,3.2673625832237114,2021,3.7550361335079323,49495.54392210625,14.88019889535858,5.608157139136372
BA,Niterói,2021-03-17,4.104378372876484,4.7530941629295995,2021,4.771931026204656,29242.60811978075,11.912371720402593,5.927348616035288
RJ,Belo Horizonte,2021-03-18,5.581245935806744,4.249936497348987,2021,4.1170296914478985,48428.80473828031,8.790161124377912,5.63202385331251
BA,São Paulo,2021-03-19,4.520932822406647,4.8335949551815105,2021,1.7311872121790945,47421.410113304875,7.69791241739169,5.8474469999693
RJ,Niterói,2021-03-20,4.692352482714773,3.48247331643344,2021,2.59897964950475,39765.12077979745,7.618362745542929,5.248723185237772
SP,Belo Horizonte,2021-03-21,4.192766394285358,4.217080748289403,2021,1.3258471694565799,33774.529664011505,12.690079627670805,4.164787493485109
MG,Feira de Santana,2021-03-22,5.670636446915804,3.503846542712534,2021,3.873798400574716,41535.14867555838,5.312087870538049,5.190562561916497
BA,São Paulo,2021-03-23,4.770004029023664,4.919522837252236,2021,3.4811534972311478,48159.329211164804,9.0742089028768,5.265499626172329
MG,Porto Alegre,2021-03-24,4.541162503239608,4.147011566300524,2021,4.391563787319225,46355.92304814888,12.616995771924024,4.7375186366147695
BA,Porto Alegre,2021-03-25,5.215470333946264,3.980354618791074,2021,2.7623346450102293,49192.531969001255,10.750211864588298,5.806746761763567
RS,Canoas,2021-03-26,4.199655599893366,3.506729561557999,2021,3.8400208334435013,42289.48935615398,9.417880721531585,4.956213795038419
RS,Niterói,2021-03-27,5.7852296525868,4.896114246337712,2021,4.428906901914246,26265.414739960703,5.001280743322551,5.130632860070843
SP,São Paulo,2021-03-28,5.621448129515508,3.6446659057621202,2021,3.141665365713513,20499.35498332397,13.859778726367344,5.901017193971698
RS,São Paulo,2021-03-29,4.161981623236565,4.428419511341746,2021,2.0968092742213824,41037.43372697728,7.606594277765942,4.0439806508665725
RJ,Salvador,2021-03-30,4.104709393534831,3.4416302392662566,2021,3.1391328401969902,45121.25276336667,13.075658587874438,4.698547216545357
RS,Rio de Janeiro,2021-03-31,5.931919187370401,3.5040047253688713,2021,3.328323548941329,44855.69609642669,10.670212241036133,4.577187547774274
BA,São Paulo,2021-04-01,4.971154681138512,4.824827078087399,2021,3.4880563423877278,46237.01165331465,8.284980017087545,4.604150465092564
MG,Niterói,2021-04-02,5.743079320506777,4.10258692799451,2021,4.6399516107003205,36838.274757218715,5.552380675850477,5.351022942634084
RS,Canoas,2021-04-03,5.152351871214853,3.615091585078918,2021,3.2262786927717926,21546.28598312016,5.887069648845092,5.8552578833822615
MG,Rio de Janeiro,2021-04-04,4.847926744883838,4.157921790710045,2021,1.7729166747868237,35489.107808960835,12.160802129593424,4.192664301989645
SP,Canoas,2021-04-05,4.6809986447991365,3.4752805073963473,2021,2.5392768485354504,31208.023086768386,12.126022829231513,5.928282552300184
SP,Porto Alegre,2021-04-06,5.838874686454079,3.7844993825908673,2021,3.906538488144301,48538.40857530369,7.543519272511329,4.010455947596441
SP,Belo Horizonte,2021-04-07,5.263641963206656,4.201395966112539,2021,4.086316241391929,46236.82157203059,7.503084887530475,4.207594145429695
MG,São Paulo,2021-04-08,5.342971528745936,3.894638235595747,2021,4.377560964667766,41670.23836682783,13.017804174151953,4.489390066876087
RS,Porto Alegre,2021-04-09,5.7810231127706775,4.590371639640599,2021,4.6687470138816245,22095.463595595058,9.702848654802956,4.320883807385525
BA,Feira de Santana,2021-04-10,4.880542717841861,3.080674465133499,2021,2.5146548775053703,23499.935896549734,14.95525895507683,5.173235142885016
BA,Rio de Janeiro,2021-04-11,5.463692070153325,4.881773656351507,2021,2.6825741014569418,46671.11105277705,5.810534708879436,4.440608071276552
SP,São Paulo,2021-04-12,4.2155396759670305,3.4494393914265045,2021,1.1175913133003417,29008.14145325769,6.213174380200627,4.61157537243417
RS,Salvador,2021-04-13,4.494178418677244,3.01184208565758,2021,4.195956192565407,36933.65654482248,13.939025346061495,4.357947121681453
MG,Salvador,2021-04-14,4.377707346094003,3.586592643493564,2021,2.163445558958597,39912.02082974679,9.13870779950938,4.9337790694707255
RJ,Belo Horizonte,2021-04-15,5.44546279983596,4.817831450892282,2021,2.1528878991127023,45099.30894536861,6.588630381632436,4.979739153488818
MG,Niterói,2021-04-16,4.328056055134226,4.1065069273803605,2021,4.474787531175746,26008.11573629557,12.093826008304706,5.5377968256928956
MG,Campinas,2021-04-17,4.979945552969745,3.8870664551363143,2021,1.5111889121936546,49165.730684707276,13.4128484631402,4.849752800986656
BA,Campinas,2021-04-18,4.978820008368714,3.1650390706297675,2021,3.8894745924339316,39590.7162642537,5.732416848898191,5.007158813137604
RS,Rio de Janeiro,2021-04-19,5.3466513015771895,4.392994505193512,2021,1.3030895520766683,22892.109058674032,10.21857973814527,4.473477744575332
SP,Porto Alegre,2021-04-20,5.989258687022515,4.855030248745726,2021,2.1053981933620873,45353.02580614248,10.969565554429611,5.653014320158071
SP,Porto Alegre,2021-04-21,4.142885655202313,3.1837537011550943,2021,3.794159421872359,20847.741750096044,14.25689426450184,5.063005075917568
RJ,São Paulo,2021-04-22,5.70912973232539,4.457894619798089,2021,2.4084802841911475,25276.528947018036,7.686646308343908,4.648130094274537
SP,Niterói,2021-04-23,4.328055198133084,4.981328938574208,2021,4.895665986526679,45422.9787951881,12.014651378214351,5.769372131998701
SP,Uberlândia,2021-04-24,5.85756651597673,3.258579160585218,2021,4.230666934955675,21960.011927927673,13.08870771761642,5.751339041529244
SP,Porto Alegre,2021-04-25,4.157177670084991,4.076308134272836,2021,1.5549246723962864,38057.21624827047,6.369404866454017,4.185427459570109
SP,Rio de Janeiro,2021-04-26,4.561477601183567,3.8047093050215746,2021,1.3975638919619726,23680.947389287438,5.917771575269972,4.595878887025112
RJ,Niterói,2021-04-27,5.548820132215803,4.4641617945655145,2021,4.503768121250722,38916.5899129532,14.676633834488271,4.739544020266504
MG,Porto Alegre,2021-04-28,4.595830474984319,4.908525885835493,2021,3.704551296566427,24072.26213627383,11.980525648735306,5.035256507033863
MG,São Paulo,2021-04-29,5.117931222507638,4.997947869234917,2021,2.956007152620691,33986.13912001207,6.925945877275403,5.6259312687919785
RS,Belo Horizonte,2021-04-30,5.343594431012524,3.2558321872411184,2021,2.3043052603418386,44228.169423302395,11.537318793980274,4.991886992002451
RJ,Salvador,2021-05-01,5.328485659519717,4.953240030208448,2021,4.010045732841367,42572.20294384548,6.642818513557817,4.657227077907607
SP,Campinas,2021-05-02,5.865880963579823,4.588352195256785,2021,2.5922764728194965,42607.17020447112,6.212077615681755,4.570077010408577
RJ,Canoas,2021-05-03,4.1961092035498275,3.2860153159421097,2021,2.346638344063443,38266.86491756503,5.2870001547226755,4.458720505948028
MG,Uberlândia,2021-05-04,4.28133171121806,4.546460965780614,2021,2.589077605444365,40272.52540121146,12.185822432808507,5.021833689568638
BA,Salvador,2021-05-05,5.433782565091513,4.181513449556187,2021,4.845667032655655,29869.523865084568,11.340965355211598,5.702879777448885
SP,São Paulo,2021-05-06,4.6718993479242386,3.2787636277577397,2021,3.147041049309031,43957.646547604745,13.583507282767119,4.15162220776721
RJ,Campinas,2021-05-07,4.714853893196582,3.0933923113354567,2021,1.7506975851557494,24863.111463822104,13.724103002800854,4.719709862549785
BA,Belo Horizonte,2021-05-08,5.849510577433399,3.015599863599254,2021,2.1909979503893644,38125.097807736274,13.140848509908636,5.29108629193934
RS,Rio de Janeiro,2021-05-09,5.382878099567381,4.176382450219959,2021,2.174116906379066,41197.8928653653,6.010792940207143,5.430123738634637
MG,Porto Alegre,2021-05-10,4.199135864128669,4.493306212094353,2021,2.353917728153822,44992.43455611654,9.77215194851222,4.501296189163781
RJ,Campinas,2021-05-11,4.096410357055195,3.455692279960851,2021,4.357528308444554,22082.35332934475,11.088129295843608,5.669140460144437
RS,Belo Horizonte,2021-05-12,5.829144884286973,3.875873734381082,2021,2.48325787242429,30595.144166138743,12.892621017587654,5.600061059951535
SP,Porto Alegre,2021-05-13,5.03214275490923,3.3612410120225693,2021,4.496655105239874,42095.885785587765,11.099948048572616,4.261154977005075
MG,Feira de Santana,2021-05-14,5.826410775852683,4.477582311604167,2021,3.1611007841394225,43627.428714405745,9.57180571285536,4.747339497402741
RS,Uberlândia,2021-05-15,4.168631169131255,3.2447647133492135,2021,4.147106348918669,42763.8927236569,13.257587148439148,5.510025898221914
RS,São Paulo,2021-05-16,5.290785824162026,3.8050735643808435,2021,3.035816831637951,21062.77409407348,5.782433731857281,5.993052567786197
RS,Rio de Janeiro,2021-05-17,4.08446438789583,3.900807987400274,2021,2.345484692691611,39847.84600361716,11.341234171308445,5.994289086948152
RJ,São Paulo,2021-05-18,4.346460972397621,3.3755034272081237,2021,2.935783693523688,49529.951647808266,8.932672132056368,4.835608890454962
RJ,Porto Alegre,2021-05-19,4.881251170322998,4.6211367320680115,2021,4.178379845125803,25298.435477888008,8.17616708920318,5.240310843996493
RJ,Niterói,2021-05-20,5.837326678814306,3.73800074190632,2021,4.876961093438623,36729.0237954191,10.896467172424515,4.420538584422923
SP,Porto Alegre,2021-05-21,4.912160876531777,4.831678376688975,2021,2.652248359957261,23711.371131109423,11.263722833003863,4.978311250463707
RS,Campinas,2021-05-22,5.927921594256046,4.80604941304175,2021,4.541366906413474,24095.411914300792,14.937624609540446,4.779411295849302
MG,São Paulo,2021-05-23,4.631050498984047,4.570378185899415,2021,2.385494248265147,25316.99451001053,14.264913963339984,5.231187317543604
MG,São Paulo,2021-05-24,4.953157124420102,4.71914690089856,2021,2.8113078185136153,21200.924020990213,12.03885420909447,4.3250469223142165
RJ,Belo Horizonte,2021-05-25,4.010763072986935,3.133974138358113,2021,1.3613979657203665,22507.17647761742,5.491021916319722,5.601909839220755
SP,Rio de Janeiro,2021-05-26,4.838829554116813,4.46886001101633,2021,3.252105546433644,20150.451135487583,7.183893644873697,5.352094085664528
MG,Rio de Janeiro,2021-05-27,5.881135922372132,3.280144899692089,2021,1.1584371403535667,42234.402004097414,7.131107769225796,5.364628168655785
BA,Uberlândia,2021-05-28,5.926193458848475,4.156479709238594,2021,2.728045175926191,35497.05936159572,12.809492580304438,5.73442281068993
RS,Feira de Santana,2021-05-29,5.211895468476123,3.9101872008580028,2021,4.932427960328702,25579.75252270309,10.280176361411984,5.7770068310994835
BA,Feira de Santana,2021-05-30,4.582916902784225,4.496615200758882,2021,1.299279665959796,46604.23799160641,7.350725244122081,5.02807052481303
RJ,Campinas,2021-05-31,5.778870078794979,4.871823679427147,2021,3.004854108778223,35091.117735356565,7.848065018700713,4.338112151945714
SP,Rio de Janeiro,2021-06-01,5.844502286804992,3.314427068106046,2021,4.4768971111179265,41682.412323734185,12.140744347479092,5.847151628915866
RJ,Feira de Santana,2021-06-02,5.6385963285978455,4.595184242157259,2021,2.061804602907685,25805.377510514387,12.79700159795413,5.949929472123958
RJ,Canoas,2021-06-03,4.199002301097748,3.979579032294315,2021,1.7836295503990933,22319.295074276386,5.52506336379738,4.316402796874803
RJ,Canoas,2021-06-04,5.73941425554347,3.9499052198824005,2021,3.2904314685384604,36601.587518690714,10.098023426350078,4.786539806038462
MG,Canoas,2021-06-05,5.955235718369453,3.0261124422318924,2021,3.0934463782192125,24927.88344972622,8.15190603546855,5.482645588116748
SP,Feira de Santana,2021-06-06,4.554849430630254,3.795297359747596,2021,1.569348418931435,26965.62289734729,12.838759655025605,5.771262449485818
RJ,Feira de Santana,2021-06-07,5.604239203863675,4.285539007333662,2021,2.9993864208769883,28523.960262501118,14.057615715284177,4.236276719301085
MG,Feira de Santana,2021-06-08,5.310486150531187,3.5032322681393646,2021,1.3753518549178394,44790.53784243836,12.4294853803422,4.803948994942783
SP,Rio de Janeiro,2021-06-09,4.2538859386292,4.126713421150268,2021,3.129687711678866,34526.44537895692,13.272918781263082,5.4641089595284145
RS,Belo Horizonte,2021-06-10,4.192341357622599,4.535473965336751,2021,1.950332092452573,25413.02902069886,9.50219685150973,5.65218931664956
SP,Uberlândia,2021-06-11,5.509297736684335,3.7154690589437775,2021,4.288286731868203,34659.46315201427,5.706730423856289,4.7482957425091445
RS,Canoas,2021-06-12,5.02938653712229,4.218629042730672,2021,4.100388020354546,40374.79961557797,14.90852873544425,4.176222375756071
MG,Belo Horizonte,2021-06-13,5.417073570943756,4.24946163122657,2021,1.4155832638313863,36658.417641974636,13.095795102399187,4.188616450347194
RS,Canoas,2021-06-14,4.56507067254458,3.7525560694097084,2021,2.1737209071507917,31924.199905951646,10.280639320028122,4.437003431642032
MG,Belo Horizonte,2021-06-15,4.134812655381605,4.224537231543632,2021,1.9987536615615178,36991.9882332798,8.939126911366888,5.5956041222461375
BA,Rio de Janeiro,2021-06-16,5.963676589592173,3.5784617898172852,2021,1.0476408898216603,33542.53013852636,14.324540103400912,5.758256510630529
SP,Feira de Santana,2021-06-17,5.544998616634308,4.597369897591604,2021,3.8105190053389513,49476.721602702295,12.82652799127979,4.757466769367238
BA,Niterói,2021-06-18,5.988576130913119,3.3796542798761986,2021,3.4370143623804736,41160.99426426134,8.321569860760064,5.987702960558702
RJ,Canoas,2021-06-19,5.385582421176755,3.950088575211269,2021,1.4012775478975983,23365.815156794226,8.792076706238108,4.11141002466841
BA,São Paulo,2021-06-20,5.771243857879551,4.9360825295533175,2021,3.4250048533502953,47257.826902609,7.671235960312108,5.015859768552964
BA,São Paulo,2021-06-21,4.965237296342007,4.781217029953197,2021,2.812513759886334,33606.77347579561,9.156734400726831,4.100002718167524
RS,Niterói,2021-06-22,4.390484098684958,3.129655608138301,2021,4.593192491765468,30274.164800719358,11.261375575420796,4.6677111797095945
SP,Canoas,2021-06-23,5.08968823587565,3.678717482105198,2021,2.7647528006249824,33841.20314760614,5.37868962425907,4.109988654935029
BA,Canoas,2021-06-24,5.219784835588798,3.775593743971714,2021,2.9840785586689194,20272.053517541677,12.404167575003424,5.973748801283274
MG,Salvador,2021-06-25,5.268902432958658,3.2645125252167446,2021,2.4621563194121565,40359.18573151775,6.89770358563278,5.760140151776071
SP,Canoas,2021-06-26,4.734456584153309,3.6453509659647523,2021,1.6884121490511026,23254.931117577158,10.784749339451029,4.374075345166865
RS,Porto Alegre,2021-06-27,5.865504581482929,4.238510911218721,2021,2.711995770799574,43870.70158942173,10.932957732772586,4.989586667728469
SP,Uberlândia,2021-06-28,4.192141211630412,4.1980145358143695,2021,2.0449604215349315,34292.15571257774,7.12388272133044,4.48539021853571
SP,Niterói,2021-06-29,4.6320432109928085,3.9075393791418733,2021,3.5325273988528756,46873.26036145973,13.579980187411739,4.788026029481433
RJ,Campinas,2021-06-30,5.331667736716151,4.9574431339868745,2021,2.5769752204544707,39539.103923940565,6.921622273796908,4.652391514814429
BA,Feira de Santana,2021-07-01,4.692299074120177,4.741093071532209,2021,2.4598728245621935,30027.98858352183,12.564595022416505,4.297930730968146
MG,Niterói,2021-07-02,4.950353710249094,4.744876942794284,2021,1.9427967112884756,47350.40490599755,5.343761322282663,5.857461884051913
MG,Porto Alegre,2021-07-03,4.743685011612041,4.878036653412609,2021,1.1286283782680098,24508.660205415712,6.78566032889243,5.727496104057817
BA,Canoas,2021-07-04,5.417775285364801,3.8225635584603914,2021,3.772551609120163,24282.79906672499,8.262911952671812,5.322097550047815
RS,Niterói,2021-07-05,5.315285029456447,3.755063677978585,2021,2.3165747327941735,35685.107007414656,12.687437800902858,4.06930985702622
SP,Niterói,2021-07-06,5.906148263102017,4.652610855079791,2021,1.5173318361935215,36457.34702979677,5.174203941815585,5.212800418239867
BA,Niterói,2021-07-07,5.885159501093963,4.656953749266093,2021,3.181384636640264,24438.621780036305,8.341558259634585,5.283509718552544
RS,Uberlândia,2021-07-08,5.376855497440067,4.8699106449666525,2021,1.5279946781740459,25334.46973580819,10.522543630319205,5.651522821556282
BA,Campinas,2021-07-09,4.318159119845893,3.9517046673187464,2021,3.6766018652034864,25223.17336239888,10.41811493901984,5.63893269463876
RJ,Feira de Santana,2021-07-10,5.5065548068834715,3.698367614851519,2021,2.091780175810559,41642.2577180135,13.441125848424234,5.915821312973301
BA,Porto Alegre,2021-07-11,4.518982092711899,3.4017812758732795,2021,2.145555972228446,22149.76304732716,6.516222077255951,5.338660249477711
RS,Feira de Santana,2021-07-12,4.150855818089978,3.781148621269238,2021,3.5114842394143655,22466.801575345602,9.385489833808602,4.717934143837311
SP,Belo Horizonte,2021-07-13,5.292066631583255,4.064122841222281,2021,2.262241648969025,25910.45748833577,13.97639021403178,4.744264448550889
MG,Porto Alegre,2021-07-14,5.848679071404938,4.545954816274184,2021,1.6879612434541649,48197.43693686207,11.538975428563175,5.124554051802227
MG,Feira de Santana,2021-07-15,5.588163505873169,3.5436930823804107,2021,1.8547797942237398,34288.16805297473,11.301336446712876,5.6632865058953215
BA,Porto Alegre,2021-07-16,4.367531417540909,3.47683093101164,2021,3.1575519907415903,27363.485214104596,11.27277693899428,4.121987417580636
RJ,Salvador,2021-07-17,5.180647225864897,4.320787507425386,2021,2.2101292012501017,21596.00746690013,14.239287054512394,5.870283789185878
MG,São Paulo,2021-07-18,5.887113470768838,3.6628756122585955,2021,2.5644131461418116,48416.77058737699,9.876030953058077,5.293161131129546
RS,Feira de Santana,2021-07-19,5.0388820033012705,3.2114072294485183,2021,1.5432962865256257,35317.02818889297,14.47419496131606,4.087484332690375
MG,Uberlândia,2021-07-20,4.6865897210478025,3.542906650488998,2021,4.153619636723235,46974.971440739675,9.584609002319596,4.119443059455806
RJ,Campinas,2021-07-21,5.690377630345612,3.293034662063616,2021,2.1403717449825668,43613.06561800146,11.699333669818579,4.991461942500456
SP,Uberlândia,2021-07-22,4.978654744899547,3.0458347113028887,2021,1.1049227901963197,39572.6602538765,10.922467183666637,5.031609245891934
RS,Salvador,2021-07-23,4.347661580525619,4.441566402619119,2021,3.9122219694987703,47476.15347123721,12.573295356332052,4.84856978441952
BA,São Paulo,2021-07-24,5.741608882231223,3.8749762407410553,2021,3.4885829683369045,48183.727956953764,6.426025276138163,4.801224739087751
MG,Rio de Janeiro,2021-07-25,5.813863071126465,4.965977767437368,2021,1.5095184451432595,27137.19195699921,9.652351655924212,4.950346633401772
RS,Salvador,2021-07-26,4.563621357367099,4.203054623290751,2021,2.5971628670591222,32551.50053830557,14.222751225325617,5.9761494104557755
RS,São Paulo,2021-07-27,4.768115586651465,3.003677767915023,2021,2.9256928704584766,27063.292934862504,5.719617439984486,4.455328870864983
MG,Niterói,2021-07-28,4.728432729879997,4.307545154934564,2021,3.9336315790847416,26561.536194482127,5.95874039506087,5.061870050957362
RJ,Uberlândia,2021-07-29,4.804611101473706,3.8480496236087367,2021,3.6242983422720285,41283.39623559204,13.861919941436254,4.388270075126617
BA,Rio de Janeiro,2021-07-30,4.292488054307335,4.456348909972377,2021,2.791419597263221,25854.803031363735,8.1906117548309,4.671708126751335
RJ,Belo Horizonte,2021-07-31,5.426958804651761,3.982551053021539,2021,2.035765036039995,39618.1825960709,14.24413068666764,4.780675296988868
MG,Rio de Janeiro,2021-08-01,5.340565878949732,4.825129431467605,2021,1.7113355062703715,40662.29158184807,6.355403735340069,4.108068944213791
SP,São Paulo,2021-08-02,5.33534380868273,3.371819001038463,2021,3.130193563939244,26634.629457410054,8.231292967737796,4.909597846287798
RJ,Rio de Janeiro,2021-08-03,5.01932558890953,3.2337344827969563,2021,4.616820363809255,38253.677292708395,12.815195385856839,5.126592044169877
RJ,Salvador,2021-08-04,5.01494596997976,4.290043581038329,2021,3.421948247887344,35721.25013021521,13.03493217645636,5.758762223734919
SP,Campinas,2021-08-05,5.259612910258717,4.566815608046353,2021,4.184246260175106,42595.07012304124,7.289391696028074,4.318177138459486
RS,Porto Alegre,2021-08-06,5.415509548509284,3.993853446496747,2021,1.9162307787209407,23959.123680360695,6.0495618631742225,5.1611800016646585
MG,Canoas,2021-08-07,4.825451567168544,3.5835993255718863,2021,4.232719630158989,48809.53799560148,9.462278329358128,5.551037707284905
SP,Porto Alegre,2021-08-08,4.988653575092805,3.260841638791972,2021,3.609305736866395,48328.99983858997,14.997574448710937,4.2365400744778166
RS,Salvador,2021-08-09,5.066803843422232,3.2667266955677494,2021,1.1076308555585186,40020.75109457998,11.099164950156334,5.070298330580846
SP,Niterói,2021-08-10,5.528095014349856,3.6928194380569406,2021,2.8090861954229047,39964.11746560061,9.866821625417685,4.863840754589696
BA,Belo Horizonte,2021-08-11,4.5816813933287674,3.1468290456475763,2021,2.0498911537147513,27219.44488830581,5.323360573710926,5.932787650074516
MG,Campinas,2021-08-12,5.922431977835238,4.942340673792313,2021,3.8836843212714673,39050.19941655836,8.212410877581902,4.638604252416976
RS,Belo Horizonte,2021-08-13,5.650162362321835,4.347088363474926,2021,3.9879562666983017,41849.69496033545,7.26434570588005,4.201048455595831
RJ,São Paulo,2021-08-14,5.669977924217393,4.269497717995023,2021,3.711502627622312,42917.18300435718,11.610074873323068,4.321483075082143
RJ,Belo Horizonte,2021-08-15,4.430315669479071,4.460756503788578,2021,1.0791839924770161,46258.615869465444,9.14643684318661,4.227362837675369
BA,Canoas,2021-08-16,4.135417190970713,4.296970001441136,2021,4.0570686681756225,34084.43323836768,6.057331159616784,4.628860272049124
RS,Canoas,2021-08-17,5.183923084679871,3.1648365959425155,2021,1.3386620663235638,27222.887743719617,5.696044037879351,4.54770085757243
RJ,Rio de Janeiro,2021-08-18,5.165706485320275,3.3243382680405507,2021,4.48758807625501,40780.72110595603,14.242947915513522,4.350908965001818
RS,Porto Alegre,2021-08-19,5.542623386739932,4.46006880860644,2021,1.4635704777080512,23281.3995120048,10.610691890060473,5.303712813748381
SP,Campinas,2021-08-20,4.476497358992027,3.7199622561308487,2021,4.761267946342814,49495.82343746385,14.796990059735979,4.603465914811904
RS,Feira de Santana,2021-08-21,4.405766535483828,3.444554178080831,2021,1.6949937990274448,33401.84643038331,6.478163748591829,4.308438376978815
RJ,Campinas,2021-08-22,5.053028490529294,4.2803252312182165,2021,1.6601908090874224,43502.32379896833,10.056466067592172,5.129816664952921
